trip_distance,pickup_Longitude,pickup_Latitude,dropoff_Longitude,dropoff_Latitude,pickup_hour,fare_amount,shift_night
8.7,40.77445,-73.87332,40.76166,-73.95017,17,26.5,0
8.31,40.77445,-73.87332,40.75221,-73.97251,22,23.0,1
9.9,40.77445,-73.87332,40.75859,-73.96793,17,32.0,0
20.9,40.77445,-73.87332,40.95974,-73.88031,19,85.0,1
9.3,40.77445,-73.87332,40.75778,-73.97249,12,29.5,0
15.9,40.77445,-73.87332,40.71395,-74.00764,10,44.0,0
10.98,40.77445,-73.87332,40.86715,-73.9241,17,35.5,0
9.45,40.77445,-73.87332,40.7559,-73.97386,18,29.5,1
10.74,40.77445,-73.87332,40.72584,-73.998,21,36.0,1
9.82,40.77445,-73.87332,40.75906,-73.98026,21,28.5,1
11.07,40.77445,-73.87332,40.75533,-73.99311,23,32.5,1
11.5,40.77445,-73.87332,40.75906,-73.98026,16,42.0,0
11.3,40.77445,-73.87332,40.75533,-73.99311,11,36.5,0
0.91,40.77445,-73.87332,40.77445,-73.87332,20,5.0,1
11.78,40.77445,-73.87332,40.72022,-74.00463,20,33.5,1
9.7,40.77445,-73.87332,40.76931,-73.94993,19,30.0,1
6.77,40.77445,-73.87332,40.76172,-73.93183,18,22.5,1
9.9,40.77445,-73.87332,40.69136,-73.92787,23,30.0,1
12.6,40.77445,-73.87332,40.76362,-73.97244,9,38.0,0
11.03,40.77445,-73.87332,40.7559,-73.97386,12,32.5,0
8.8,40.77445,-73.87332,40.75533,-73.99311,8,26.0,0
6.7,40.77445,-73.87332,40.81823,-73.94288,20,20.5,1
10.4,40.77445,-73.87332,40.75778,-73.97249,23,30.0,1
10.05,40.77445,-73.87332,40.76362,-73.97244,12,35.5,0
8.69,40.77445,-73.87332,40.7559,-73.97386,18,27.0,1
7.59,40.77445,-73.87332,40.81085,-73.96374,0,23.5,1
10.27,40.77445,-73.87332,40.7157,-73.98638,22,30.5,1
10.8,40.77445,-73.87332,40.75533,-73.99311,23,31.5,1
20.87,40.77445,-73.87332,40.57665,-73.98873,19,67.5,1
6.9,40.77445,-73.87332,40.72858,-73.94774,21,21.5,1
11.4,40.77445,-73.87332,40.74187,-74.00052,23,35.0,1
10.32,40.77445,-73.87332,40.7318,-73.98911,14,39.5,0
7.37,40.77445,-73.87332,40.72858,-73.94774,19,23.5,1
10.95,40.77445,-73.87332,40.77555,-73.99035,15,35.5,0
12.31,40.77445,-73.87332,40.7559,-73.97386,7,38.5,0
11.8,40.77445,-73.87332,40.77445,-73.87332,13,40.0,0
13.2,40.77445,-73.87332,40.75065,-73.99718,11,41.0,0
8.01,40.77445,-73.87332,40.71244,-73.95299,18,26.0,1
12.4,40.77445,-73.87332,40.66041,-73.73626,13,36.0,0
8.23,40.77445,-73.87332,40.80245,-73.9526,18,25.5,1
8.98,40.77445,-73.87332,40.83884,-73.94279,12,26.0,0
8.8,40.77445,-73.87332,40.75031,-73.99298,16,28.5,0
2.6,40.77445,-73.87332,40.74959,-73.8526,8,10.5,0
10.68,40.77445,-73.87332,40.76078,-73.97767,21,32.5,1
9.0,40.77445,-73.87332,40.7545,-73.98226,22,26.0,1
10.07,40.77445,-73.87332,40.7157,-73.98638,22,33.0,1
8.58,40.77445,-73.87332,40.77555,-73.99035,20,26.5,1
11.86,40.77445,-73.87332,40.73646,-73.72237,13,35.0,0
10.68,40.77445,-73.87332,40.72584,-73.998,17,38.0,0
8.32,40.77445,-73.87332,40.76166,-73.95017,13,26.0,0
2.16,40.77445,-73.87332,40.75166,-73.88361,8,11.0,0
8.72,40.77445,-73.87332,40.76939,-73.95871,23,25.5,1
10.9,40.77445,-73.87332,40.7657,-73.98706,13,36.5,0
10.2,40.77445,-73.87332,40.68259,-73.97928,14,35.5,0
9.65,40.77445,-73.87332,40.75065,-73.99718,10,32.5,0
10.75,40.77445,-73.87332,40.75533,-73.99311,15,33.5,0
3.62,40.77445,-73.87332,40.77238,-73.92611,23,13.0,1
9.2,40.77445,-73.87332,40.75906,-73.98026,14,28.0,0
9.6,40.77445,-73.87332,40.7545,-73.98226,8,37.5,0
10.19,40.77445,-73.87332,40.77601,-73.98269,19,32.5,1
9.36,40.77445,-73.87332,40.76166,-73.95017,23,26.0,1
4.7,40.77445,-73.87332,40.76172,-73.93183,18,24.0,1
0.1,40.77445,-73.87332,40.77445,-73.87332,15,5.0,0
8.0,40.77445,-73.87332,40.75221,-73.97251,0,23.5,1
11.66,40.77445,-73.87332,40.74187,-74.00052,13,36.5,0
7.7,40.77445,-73.87332,40.7584,-73.97203,9,27.0,0
10.17,40.77445,-73.87332,40.75138,-73.99715,23,30.5,1
13.71,40.77445,-73.87332,40.72584,-73.998,10,39.5,0
8.17,40.77445,-73.87332,40.79173,-73.94396,21,23.5,1
9.98,40.77445,-73.87332,40.75065,-73.99718,23,29.0,1
10.2,40.77445,-73.87332,40.75533,-73.99311,21,33.0,1
10.82,40.77445,-73.87332,40.6626,-73.98678,15,34.5,0
9.3,40.77445,-73.87332,40.75533,-73.99311,9,34.0,0
9.2,40.77445,-73.87332,40.7318,-73.98911,17,29.5,0
7.46,40.77445,-73.87332,40.72858,-73.94774,22,23.0,1
9.3,40.77445,-73.87332,40.75065,-73.99718,14,28.5,0
10.0,40.77445,-73.87332,40.75138,-73.99715,18,32.0,1
8.8,40.77445,-73.87332,40.72633,-73.97861,0,25.0,1
8.2,40.77445,-73.87332,40.75221,-73.97251,11,27.0,0
10.11,40.77445,-73.87332,40.69463,-73.98972,10,29.5,0
9.66,40.77445,-73.87332,40.7318,-73.98911,18,29.5,1
13.2,40.77445,-73.87332,40.67111,-73.9363,10,39.0,0
10.8,40.77445,-73.87332,40.69463,-73.98972,1,30.5,1
8.77,40.77445,-73.87332,40.75221,-73.97251,19,25.0,1
9.14,40.77445,-73.87332,40.76474,-73.96314,18,29.5,1
9.3,40.77445,-73.87332,40.75065,-73.99718,18,28.0,1
11.1,40.77445,-73.87332,40.7318,-73.98911,14,35.5,0
11.36,40.77445,-73.87332,40.76078,-73.97767,12,36.0,0
7.8,40.77445,-73.87332,40.74589,-73.95751,23,23.0,1
10.73,40.77445,-73.87332,40.75859,-73.96793,16,30.5,0
15.7,40.77445,-73.87332,40.70614,-74.00891,7,45.0,0
15.6,40.77445,-73.87332,40.70968,-74.01284,10,43.0,0
9.4,40.77445,-73.87332,40.77601,-73.98269,19,30.5,1
12.1,40.77445,-73.87332,40.73646,-73.72237,23,34.5,1
11.05,40.77445,-73.87332,40.7559,-73.97386,18,31.0,1
10.5,40.77445,-73.87332,40.75906,-73.98026,14,32.0,0
11.3,40.77445,-73.87332,40.75906,-73.98026,14,37.5,0
10.9,40.77445,-73.87332,40.75906,-73.98026,15,33.0,0
10.14,40.77445,-73.87332,40.7318,-73.98911,1,28.5,1
8.54,40.77445,-73.87332,40.79857,-73.96659,8,31.0,0
9.04,40.77445,-73.87332,40.74187,-74.00052,20,28.5,1
6.8,40.77445,-73.87332,40.70795,-73.82816,15,21.0,0
9.18,40.77445,-73.87332,40.7318,-73.98911,19,28.0,1
8.0,40.77445,-73.87332,40.75906,-73.98026,7,27.5,0
8.67,40.77445,-73.87332,40.76939,-73.95871,18,26.5,1
9.4,40.77445,-73.87332,40.76939,-73.95871,21,27.0,1
10.4,40.77445,-73.87332,40.75892,-73.97746,15,31.0,0
11.28,40.77445,-73.87332,40.7559,-73.97386,16,32.0,0
9.1,40.77445,-73.87332,40.7318,-73.98911,14,31.0,0
8.3,40.77445,-73.87332,40.7545,-73.98226,10,28.0,0
11.6,40.77445,-73.87332,40.75065,-73.99718,7,36.0,0
9.8,40.77445,-73.87332,40.7318,-73.98911,17,33.0,0
15.2,40.77445,-73.87332,40.70824,-74.01054,17,43.5,0
16.0,40.77445,-73.87332,40.71683,-74.01494,21,44.0,1
3.65,40.77445,-73.87332,40.77238,-73.92611,19,12.5,1
9.6,40.77445,-73.87332,40.75065,-73.99718,15,28.5,0
11.4,40.77445,-73.87332,40.76078,-73.97767,12,37.5,0
8.25,40.77445,-73.87332,40.76166,-73.95017,21,24.5,1
5.5,40.77445,-73.87332,40.71676,-73.87953,8,17.0,0
10.62,40.77445,-73.87332,40.69463,-73.98972,21,30.0,1
10.2,40.77445,-73.87332,40.76078,-73.97767,21,32.0,1
8.21,40.77445,-73.87332,40.75221,-73.97251,19,24.5,1
10.87,40.77445,-73.87332,40.72584,-73.998,20,33.0,1
12.33,40.77445,-73.87332,40.88077,-73.90662,18,37.0,1
7.69,40.77445,-73.87332,40.71244,-73.95299,19,23.0,1
10.98,40.77445,-73.87332,40.75906,-73.98026,15,34.0,0
12.25,40.77445,-73.87332,40.71683,-74.01494,9,36.0,0
9.35,40.77445,-73.87332,40.72633,-73.97861,18,31.5,1
12.9,40.77445,-73.87332,40.62821,-73.94627,23,38.0,1
11.4,40.77445,-73.87332,40.67767,-74.00465,16,36.5,0
7.97,40.77445,-73.87332,40.72858,-73.94774,17,24.5,0
9.89,40.77445,-73.87332,40.7318,-73.98911,20,29.0,1
9.13,40.77445,-73.87332,40.75778,-73.97249,15,30.0,0
3.47,40.77445,-73.87332,40.77887,-73.90622,19,13.0,1
7.46,40.77445,-73.87332,40.71244,-73.95299,17,24.0,0
11.24,40.77445,-73.87332,40.76474,-73.96314,17,34.0,0
8.59,40.77445,-73.87332,40.7763,-73.95372,9,28.5,0
8.24,40.77445,-73.87332,40.75221,-73.97251,0,23.5,1
2.6,40.77445,-73.87332,40.76266,-73.91349,12,10.5,0
2.0,40.77445,-73.87332,40.77601,-73.98269,14,9.0,0
8.24,40.77445,-73.87332,40.80245,-73.9526,18,25.5,1
9.8,40.77445,-73.87332,40.77601,-73.98269,0,30.0,1
9.43,40.77445,-73.87332,40.75138,-73.99715,15,33.5,0
10.12,40.77445,-73.87332,40.77601,-73.98269,17,33.0,0
12.3,40.77445,-73.87332,40.75906,-73.98026,14,37.5,0
11.8,40.77445,-73.87332,40.75906,-73.98026,8,42.5,0
10.24,40.77445,-73.87332,40.83739,-73.92344,1,29.0,1
9.45,40.77445,-73.87332,40.75533,-73.99311,17,29.0,0
11.3,40.77445,-73.87332,40.67767,-74.00465,8,31.0,0
7.42,40.77445,-73.87332,40.71244,-73.95299,12,23.5,0
10.65,40.77445,-73.87332,40.83884,-73.94279,13,31.5,0
11.6,40.77445,-73.87332,40.71395,-74.00764,20,34.5,1
6.8,40.77445,-73.87332,40.81184,-73.9534,9,26.5,0
4.01,40.77445,-73.87332,40.77238,-73.92611,22,16.0,1
10.59,40.77445,-73.87332,40.75221,-73.97251,22,29.0,1
7.99,40.77445,-73.87332,40.75221,-73.97251,13,24.0,0
30.6,40.77445,-73.87332,40.69995,-74.16405,21,95.0,1
8.27,40.77445,-73.87332,40.81184,-73.9534,10,28.5,0
11.7,40.77445,-73.87332,40.72584,-73.998,20,34.0,1
8.36,40.77445,-73.87332,40.71244,-73.95299,21,26.0,1
7.1,40.77445,-73.87332,40.71244,-73.95299,0,20.5,1
4.6,40.77445,-73.87332,40.76172,-73.93183,17,27.5,0
24.4,40.77445,-73.87332,40.68046,-73.58527,22,84.5,1
7.92,40.77445,-73.87332,40.76044,-73.79632,15,23.0,0
7.8,40.77445,-73.87332,40.80245,-73.9526,9,28.5,0
10.3,40.77445,-73.87332,40.77601,-73.98269,17,37.0,0
7.6,40.77445,-73.87332,40.71244,-73.95299,18,22.5,1
8.6,40.77445,-73.87332,40.72633,-73.97861,13,28.5,0
8.77,40.77445,-73.87332,40.7545,-73.98226,9,25.5,0
7.5,40.77445,-73.87332,40.80245,-73.9526,23,24.0,1
8.78,40.77445,-73.87332,40.75221,-73.97251,10,28.0,0
7.7,40.77445,-73.87332,40.7763,-73.95372,23,22.5,1
8.7,40.77445,-73.87332,40.83076,-73.93619,15,30.0,0
10.1,40.77445,-73.87332,40.75138,-73.99715,11,31.0,0
10.6,40.77445,-73.87332,40.75892,-73.97746,12,37.0,0
10.46,40.77445,-73.87332,40.75859,-73.96793,10,31.5,0
9.4,40.77445,-73.87332,40.6783,-73.91995,8,39.0,0
7.6,40.77445,-73.87332,40.72817,-73.78491,8,22.0,0
10.89,40.77445,-73.87332,40.7559,-73.97386,18,32.0,1
11.3,40.77445,-73.87332,40.7545,-73.98226,7,35.5,0
9.4,40.77445,-73.87332,40.75138,-73.99715,9,31.5,0
10.99,40.77445,-73.87332,40.6783,-73.91995,9,33.5,0
10.02,40.77445,-73.87332,40.72584,-73.998,18,33.5,1
5.48,40.77445,-73.87332,40.7446,-73.92027,0,17.5,1
8.0,40.77445,-73.87332,40.75221,-73.97251,20,22.5,1
9.45,40.77445,-73.87332,40.68075,-73.94937,12,27.5,0
11.15,40.77445,-73.87332,40.75906,-73.98026,22,31.5,1
3.59,40.77445,-73.87332,40.77238,-73.92611,16,12.0,0
11.56,40.77445,-73.87332,40.6626,-73.98678,17,43.5,0
11.73,40.77445,-73.87332,40.75533,-73.99311,15,35.0,0
9.2,40.77445,-73.87332,40.72633,-73.97861,21,26.5,1
9.13,40.77445,-73.87332,40.75859,-73.96793,19,26.0,1
9.29,40.77445,-73.87332,40.84269,-73.8586,16,29.0,0
8.3,40.77445,-73.87332,40.79173,-73.94396,20,25.5,1
9.49,40.77445,-73.87332,40.7318,-73.98911,11,30.0,0
3.88,40.77445,-73.87332,40.76266,-73.91349,18,15.0,1
9.11,40.77445,-73.87332,40.7318,-73.98911,17,29.0,0
12.38,40.77445,-73.87332,40.7584,-73.97203,9,38.0,0
13.8,40.77445,-73.87332,40.89098,-73.84597,10,39.5,0
8.56,40.77445,-73.87332,40.83739,-73.92344,8,24.0,0
4.0,40.77445,-73.87332,40.74959,-73.8526,17,14.0,0
8.71,40.77445,-73.87332,40.75479,-73.97495,14,27.5,0
9.91,40.77445,-73.87332,40.69468,-73.96613,21,29.0,1
9.2,40.77445,-73.87332,40.8295,-73.8694,13,27.5,0
10.43,40.77445,-73.87332,40.75859,-73.96793,10,31.5,0
4.6,40.77445,-73.87332,40.77445,-73.87332,10,17.0,0
8.3,40.77445,-73.87332,40.7763,-73.95372,18,25.5,1
5.6,40.77445,-73.87332,40.72467,-73.90954,10,20.0,0
11.4,40.77445,-73.87332,40.75906,-73.98026,18,39.5,1
10.53,40.77445,-73.87332,40.72633,-73.97861,15,33.0,0
10.1,40.77445,-73.87332,40.7584,-73.97203,22,28.5,1
0.5,40.75166,-73.88361,40.75533,-73.99311,11,5.0,0
7.6,40.75166,-73.88361,40.7157,-73.98638,6,23.0,0
2.97,40.75166,-73.88361,40.7446,-73.92027,3,13.0,1
1.16,40.75166,-73.88361,40.73886,-73.87858,5,5.5,0
6.4,40.75166,-73.88361,40.75065,-73.99718,5,20.0,0
2.2,40.75166,-73.88361,40.74959,-73.8526,1,10.5,1
0.96,40.75166,-73.88361,40.74482,-73.90522,16,6.5,0
13.9,40.75166,-73.88361,40.66041,-73.73626,15,37.5,0
2.4,40.75166,-73.88361,40.76266,-73.91349,8,11.0,0
0.88,40.75166,-73.88361,40.73886,-73.87858,0,5.5,1
1.26,40.75166,-73.88361,40.73886,-73.87858,1,6.5,1
1.91,40.75166,-73.88361,40.71676,-73.87953,19,9.5,1
1.5,40.75166,-73.88361,40.76339,-73.87238,4,7.5,1
1.73,40.75166,-73.88361,40.7446,-73.92027,8,11.0,0
3.08,40.75166,-73.88361,40.75166,-73.88361,23,13.5,1
5.41,40.73886,-73.87858,40.75221,-73.97251,5,17.5,0
7.76,40.73886,-73.87858,40.72584,-73.998,8,28.5,0
4.3,40.73886,-73.87858,40.72858,-73.94774,21,15.0,1
1.0,40.73886,-73.87858,40.72467,-73.90954,23,5.5,1
13.0,40.72092,-73.84611,40.71424,-73.82714,8,42.5,0
8.8,40.72092,-73.84611,40.66041,-73.73626,5,25.5,0
10.04,40.72092,-73.84611,40.75138,-73.99715,6,31.0,0
2.83,40.74482,-73.90522,40.74482,-73.90522,19,16.5,1
0.7,40.74482,-73.90522,40.7446,-73.92027,15,5.0,0
6.03,40.74482,-73.90522,40.72633,-73.97861,17,22.0,0
1.9,40.74482,-73.90522,40.76172,-73.93183,12,8.5,0
0.6,40.74482,-73.90522,40.76266,-73.91349,17,4.0,0
0.52,40.74482,-73.90522,40.74482,-73.90522,4,4.0,1
1.8,40.74482,-73.90522,40.76172,-73.93183,8,9.0,0
5.3,40.74482,-73.90522,40.74187,-74.00052,20,23.0,1
4.18,40.74482,-73.90522,40.75859,-73.96793,7,15.0,0
1.22,40.74482,-73.90522,40.77238,-73.92611,0,6.5,1
2.33,40.74482,-73.90522,40.77238,-73.92611,13,11.5,0
1.5,40.74482,-73.90522,40.75166,-73.88361,13,10.5,0
6.4,40.74482,-73.90522,40.77601,-73.98269,16,25.5,0
4.9,40.74482,-73.90522,40.7763,-73.95372,6,22.5,0
1.8,40.74482,-73.90522,40.74671,-73.93893,8,8.0,0
1.98,40.74482,-73.90522,40.74671,-73.93893,9,9.0,0
5.3,40.74482,-73.90522,40.7763,-73.95372,7,18.0,0
2.4,40.74482,-73.90522,40.73886,-73.87858,5,9.5,0
1.56,40.74482,-73.90522,40.7446,-73.92027,6,8.5,0
1.21,40.74482,-73.90522,40.74482,-73.90522,5,5.5,0
4.8,40.74482,-73.90522,40.76939,-73.95871,8,17.5,0
9.47,40.74482,-73.90522,40.82077,-73.92387,8,47.0,0
1.1,40.74482,-73.90522,40.75166,-73.88361,2,6.0,1
0.8,40.74482,-73.90522,40.74482,-73.90522,10,5.5,0
6.1,40.72467,-73.90954,40.72584,-73.998,0,52.0,1
3.3,40.72467,-73.90954,40.72467,-73.90954,3,2.5,1
11.94,40.67637,-73.84441,40.72633,-73.97861,8,36.0,0
2.98,40.67637,-73.84441,40.67577,-73.79672,10,14.0,0
0.77,40.70019,-73.83611,40.70019,-73.83611,3,5.0,1
14.8,40.67358,-73.81787,40.7157,-73.98638,17,52.0,0
18.29,40.66041,-73.73626,40.62214,-73.96506,6,48.5,0
9.1,40.66041,-73.73626,40.72817,-73.78491,19,27.0,1
15.28,40.66041,-73.73626,40.71244,-73.95299,0,41.5,1
16.2,40.66041,-73.73626,40.71244,-73.95299,19,44.5,1
0.55,40.66041,-73.73626,40.66041,-73.73626,15,7.0,0
6.65,40.66041,-73.73626,40.71424,-73.82714,15,26.0,0
19.98,40.66041,-73.73626,40.62194,-74.03009,21,53.5,1
9.64,40.66041,-73.73626,40.75148,-73.82092,9,28.0,0
8.03,40.66041,-73.73626,40.72092,-73.84611,15,26.0,0
9.88,40.66041,-73.73626,40.60138,-73.76103,14,31.5,0
7.1,40.66041,-73.73626,40.62118,-73.75303,19,27.5,1
10.14,40.66041,-73.73626,40.69136,-73.92787,17,33.0,0
16.9,40.66041,-73.73626,40.69468,-73.96613,6,51.0,0
10.8,40.66041,-73.73626,40.63958,-73.90107,16,33.5,0
10.59,40.66041,-73.73626,40.73097,-73.74553,8,32.0,0
11.6,40.66041,-73.73626,40.69136,-73.92787,18,35.5,1
11.4,40.66041,-73.73626,40.73886,-73.87858,21,32.5,1
15.6,40.66041,-73.73626,40.76172,-73.93183,17,44.0,0
14.16,40.66041,-73.73626,40.73976,-73.79486,2,38.5,1
10.81,40.66041,-73.73626,40.76863,-73.82739,15,33.0,0
5.96,40.66041,-73.73626,40.67637,-73.84441,19,18.5,1
6.15,40.66041,-73.73626,40.78076,-73.82543,7,22.5,0
11.5,40.66041,-73.73626,40.77445,-73.87332,9,31.0,0
10.4,40.66041,-73.73626,40.72353,-73.70457,14,29.0,0
9.66,40.66041,-73.73626,40.72353,-73.70457,2,30.5,1
14.52,40.66041,-73.73626,40.77238,-73.92611,1,39.0,1
13.96,40.66041,-73.73626,40.77887,-73.90622,1,37.5,1
8.18,40.66041,-73.73626,40.72092,-73.84611,18,27.5,1
8.56,40.66041,-73.73626,40.72817,-73.78491,16,26.5,0
14.6,40.66041,-73.73626,40.77887,-73.90622,7,40.0,0
11.4,40.66041,-73.73626,40.77445,-73.87332,10,31.5,0
13.95,40.66041,-73.73626,40.6626,-73.98678,16,46.5,0
10.28,40.66041,-73.73626,40.73646,-73.72237,12,28.0,0
19.35,40.66041,-73.73626,40.67767,-74.00465,16,55.5,0
17.07,40.66041,-73.73626,40.72858,-73.94774,20,49.5,1
15.2,40.66041,-73.73626,40.71244,-73.95299,10,44.0,0
17.58,40.66041,-73.73626,40.62214,-73.96506,18,49.5,1
21.9,40.66041,-73.73626,40.69463,-73.98972,18,61.5,1
0.3,40.66041,-73.73626,40.66041,-73.73626,12,20.5,0
11.8,40.66041,-73.73626,40.77445,-73.87332,16,33.0,0
11.32,40.66041,-73.73626,40.77445,-73.87332,20,30.5,1
11.79,40.66041,-73.73626,40.67913,-73.96384,11,38.0,0
15.7,40.66041,-73.73626,40.71244,-73.95299,23,45.5,1
23.5,40.66041,-73.73626,40.88077,-73.90662,17,67.0,0
16.66,40.66041,-73.73626,40.70187,-73.94235,15,50.5,0
8.5,40.66041,-73.73626,40.71529,-73.79306,2,25.5,1
12.3,40.66041,-73.73626,40.67913,-73.96384,20,36.0,1
14.94,40.66041,-73.73626,40.58402,-73.9488,8,40.5,0
13.88,40.66041,-73.73626,40.67767,-74.00465,11,50.5,0
15.44,40.66041,-73.73626,40.71244,-73.95299,20,43.0,1
13.0,40.66041,-73.73626,40.60602,-73.91071,19,36.0,1
7.93,40.66041,-73.73626,40.69401,-73.85869,7,28.5,0
11.52,40.66041,-73.73626,40.77445,-73.87332,11,46.0,0
2.6,40.66041,-73.73626,40.67677,-73.77626,0,9.5,1
5.15,40.66041,-73.73626,40.67577,-73.79672,22,17.0,1
4.76,40.66041,-73.73626,40.69811,-73.75896,20,15.0,1
14.75,40.66041,-73.73626,40.7446,-73.92027,17,43.0,0
20.5,40.66041,-73.73626,40.64639,-73.9568,7,58.0,0
9.2,40.66041,-73.73626,40.72652,-73.8615,23,27.5,1
17.55,40.66041,-73.73626,40.69468,-73.96613,7,50.5,0
12.25,40.66041,-73.73626,40.67913,-73.96384,20,39.0,1
12.4,40.66041,-73.73626,40.76339,-73.87238,8,34.5,0
11.8,40.66041,-73.73626,40.73097,-73.74553,21,34.5,1
11.7,40.66041,-73.73626,40.70429,-73.92107,21,34.0,1
13.9,40.66041,-73.73626,40.74482,-73.90522,7,44.0,0
15.5,40.66041,-73.73626,40.71244,-73.95299,21,43.5,1
5.75,40.66041,-73.73626,40.70138,-73.80968,23,17.0,1
6.33,40.66041,-73.73626,40.70795,-73.82816,10,20.0,0
20.24,40.66041,-73.73626,40.9003,-73.80662,17,63.0,0
18.8,40.66041,-73.73626,40.69463,-73.98972,20,50.0,1
15.8,40.66041,-73.73626,40.71244,-73.95299,21,44.5,1
18.91,40.66041,-73.73626,40.69463,-73.98972,22,50.5,1
21.07,40.66041,-73.73626,40.62194,-74.03009,23,55.5,1
14.49,40.66041,-73.73626,40.6626,-73.98678,20,45.0,1
12.93,40.66041,-73.73626,40.71676,-73.87953,19,35.5,1
7.9,40.66041,-73.73626,40.71424,-73.82714,9,29.5,0
13.15,40.66041,-73.73626,40.68259,-73.97928,13,44.5,0
14.26,40.66041,-73.73626,40.7446,-73.92027,8,39.0,0
16.81,40.66041,-73.73626,40.71244,-73.95299,15,50.5,0
12.5,40.66041,-73.73626,40.77568,-73.88738,9,38.0,0
8.7,40.66041,-73.73626,40.70102,-73.89013,8,25.0,0
24.2,40.66041,-73.73626,40.86804,-73.90006,1,63.0,1
20.68,40.66041,-73.73626,40.62194,-74.03009,22,54.5,1
4.2,40.66041,-73.73626,40.67577,-73.79672,19,14.0,1
10.0,40.66041,-73.73626,40.75148,-73.82092,10,30.0,0
10.99,40.66041,-73.73626,40.68075,-73.94937,21,33.5,1
12.7,40.66041,-73.73626,40.66304,-73.95431,0,37.0,1
12.49,40.66041,-73.73626,40.76863,-73.82739,21,35.5,1
18.8,40.66041,-73.73626,40.69463,-73.98972,20,50.5,1
22.3,40.66041,-73.73626,40.86953,-73.82532,12,58.5,0
14.9,40.66041,-73.73626,40.77238,-73.92611,22,40.5,1
11.3,40.66041,-73.73626,40.67913,-73.96384,18,36.0,1
4.9,40.66041,-73.73626,40.68863,-73.82297,23,15.5,1
15.38,40.66041,-73.73626,40.74589,-73.95751,18,47.0,1
14.1,40.66041,-73.73626,40.76266,-73.91349,6,40.5,0
15.8,40.66041,-73.73626,40.74589,-73.95751,2,44.5,1
12.2,40.66041,-73.73626,40.67913,-73.96384,15,39.0,0
19.71,40.66041,-73.73626,40.68259,-73.97928,7,54.0,0
10.2,40.66041,-73.73626,40.68075,-73.94937,6,35.0,0
24.5,40.66041,-73.73626,40.67111,-73.9363,16,82.5,0
15.22,40.66041,-73.73626,40.74589,-73.95751,13,44.5,0
8.78,40.66041,-73.73626,40.72652,-73.8615,8,31.0,0
6.0,40.66041,-73.73626,40.68863,-73.82297,7,22.5,0
0.35,40.66041,-73.73626,40.66041,-73.73626,19,3.0,1
10.72,40.66041,-73.73626,40.70429,-73.92107,0,33.0,1
13.78,40.66041,-73.73626,40.58402,-73.9488,15,37.5,0
9.53,40.66041,-73.73626,40.63958,-73.90107,20,27.5,1
15.68,40.66041,-73.73626,40.72858,-73.94774,19,44.5,1
13.5,40.66041,-73.73626,40.69463,-73.98972,23,39.5,1
16.0,40.66041,-73.73626,40.71244,-73.95299,22,44.5,1
15.2,40.66041,-73.73626,40.72858,-73.94774,22,41.5,1
7.73,40.66041,-73.73626,40.72092,-73.84611,23,23.5,1
22.3,40.66041,-73.73626,40.67767,-74.00465,21,60.0,1
16.5,40.66041,-73.73626,40.71244,-73.95299,15,54.5,0
2.39,40.66041,-73.73626,40.66041,-73.73626,8,8.5,0
17.21,40.66041,-73.73626,40.69468,-73.96613,20,48.0,1
0.26,40.66041,-73.73626,40.66041,-73.73626,13,3.0,0
6.11,40.66041,-73.73626,40.68458,-73.8496,0,18.0,1
12.13,40.66041,-73.73626,40.77445,-73.87332,18,33.0,1
14.1,40.66041,-73.73626,40.62821,-73.94627,2,39.5,1
4.6,40.66041,-73.73626,40.68863,-73.82297,12,15.0,0
0.32,40.66041,-73.73626,40.74187,-74.00052,12,3.5,0
13.15,40.66041,-73.73626,40.69468,-73.96613,14,43.0,0
8.5,40.66041,-73.73626,40.63958,-73.90107,1,24.5,1
13.71,40.66041,-73.73626,40.63958,-73.90107,14,39.5,0
16.3,40.66041,-73.73626,40.71244,-73.95299,1,43.5,1
18.7,40.66041,-73.73626,40.69463,-73.98972,0,51.0,1
12.41,40.66041,-73.73626,40.68259,-73.97928,20,38.0,1
19.28,40.66041,-73.73626,40.61871,-73.98492,16,55.0,0
14.39,40.66041,-73.73626,40.60083,-73.94401,18,42.5,1
3.5,40.66041,-73.73626,40.67577,-73.79672,18,12.5,1
25.8,40.66041,-73.73626,40.64346,-73.97611,12,71.0,0
16.3,40.66041,-73.73626,40.62214,-73.96506,17,55.5,0
12.3,40.66041,-73.73626,40.77445,-73.87332,17,33.0,0
12.17,40.66041,-73.73626,40.67913,-73.96384,12,35.5,0
12.59,40.66041,-73.73626,40.68259,-73.97928,0,36.5,1
15.28,40.66041,-73.73626,40.64639,-73.9568,10,43.0,0
14.51,40.66041,-73.73626,40.76266,-73.91349,7,39.5,0
10.66,40.66041,-73.73626,40.69136,-73.92787,0,31.5,1
7.66,40.66041,-73.73626,40.63093,-73.71164,16,34.0,0
9.5,40.66041,-73.73626,40.70102,-73.89013,19,31.5,1
4.86,40.66041,-73.73626,40.68863,-73.82297,13,15.5,0
0.92,40.66041,-73.73626,40.66041,-73.73626,15,60.0,0
7.2,40.66041,-73.73626,40.63093,-73.71164,5,22.5,0
14.7,40.66041,-73.73626,40.60083,-73.94401,0,40.0,1
0.5,40.66041,-73.73626,40.66041,-73.73626,12,4.0,0
19.6,40.66041,-73.73626,40.67913,-73.96384,19,54.5,1
